1,worms_phylum,worms_class,worms_order,worms_family,worms_valid_name,erroneous record,worms_id,checklist_crust,checklist_molluscs,idigbio,obis,bold
21822,mollusca,gastropoda,neogastropoda,columbellidae,Rhombinella laevigata,,520433,0,0,1,0,0
23478,mollusca,gastropoda,neogastropoda,columbellidae,Steironepion maculatum,,420009,0,0,0,1,0
23479,mollusca,gastropoda,neogastropoda,columbellidae,Steironepion minus,,420010,0,0,0,1,0
21827,mollusca,gastropoda,neogastropoda,columbellidae,Steironepion moniliferum,,760906,0,0,1,0,0
21828,mollusca,gastropoda,neogastropoda,columbellidae,Strombina fusinoidea,,511791,0,0,1,0,0
21829,mollusca,gastropoda,neogastropoda,columbellidae,Strombina pavonina,,511797,0,0,1,0,0
23480,mollusca,gastropoda,neogastropoda,columbellidae,Suturoglypta albella,,420012,0,0,0,1,0
21830,mollusca,gastropoda,neogastropoda,columbellidae,Suturoglypta iontha,,715813,0,0,1,0,0
21832,mollusca,gastropoda,neogastropoda,columbellidae,Suturoglypta pretrii,,746593,0,0,1,0,1
18268,mollusca,gastropoda,neogastropoda,columbellidae,Zafrona idalina,,420016,0,1,0,1,0
21833,mollusca,gastropoda,neogastropoda,columbellidae,Zafrona pulchella,,520463,0,0,1,0,0
18270,mollusca,gastropoda,neogastropoda,columbellidae,Zafrona taylorae,,420018,0,1,0,0,0
21834,mollusca,gastropoda,neogastropoda,columbellidae,Zafrona tortugana,,850666,0,0,1,0,0
21835,mollusca,gastropoda,neogastropoda,conidae,Californiconus californicus,,581058,0,0,1,1,1
21836,mollusca,gastropoda,neogastropoda,conidae,Conasprella anaglyptica,,580572,0,0,1,0,0
23481,mollusca,gastropoda,neogastropoda,conidae,Conasprella armiger,,835306,0,0,0,1,0
21841,mollusca,gastropoda,neogastropoda,conidae,Conasprella delessertii,,835976,0,0,1,1,1
21842,mollusca,gastropoda,neogastropoda,conidae,Conasprella fluviamaris,,581587,0,0,1,0,0
21844,mollusca,gastropoda,neogastropoda,conidae,Conasprella jaspidea,,836687,0,0,1,1,1
23482,mollusca,gastropoda,neogastropoda,conidae,Conasprella jaspidea pealii,,836690,0,0,0,1,1
23483,mollusca,gastropoda,neogastropoda,conidae,Conasprella mazei,,835315,0,0,0,1,0
23484,mollusca,gastropoda,neogastropoda,conidae,Conasprella mcgintyi,,835304,0,0,0,1,0
23485,mollusca,gastropoda,neogastropoda,conidae,Conasprella mindana,,836701,0,0,0,1,1
21850,mollusca,gastropoda,neogastropoda,conidae,Conasprella mindana bermudensis,,715839,0,0,1,0,0
21851,mollusca,gastropoda,neogastropoda,conidae,Conasprella perplexa,,428239,0,0,1,0,1
23486,mollusca,gastropoda,neogastropoda,conidae,Conasprella puncticulata,,836771,0,0,0,1,1
23487,mollusca,gastropoda,neogastropoda,conidae,Conasprella rainesae,,835319,0,0,0,1,0
23488,mollusca,gastropoda,neogastropoda,conidae,Conasprella sauros,,835323,0,0,0,1,0
23489,mollusca,gastropoda,neogastropoda,conidae,Conasprella stearnsii,,836785,0,0,0,1,1
21857,mollusca,gastropoda,neogastropoda,conidae,Conasprella vanhyningi,,581588,0,0,1,0,0
21858,mollusca,gastropoda,neogastropoda,conidae,Conus (Atlanticonus) granulatus,,706615,0,0,1,0,0
21859,mollusca,gastropoda,neogastropoda,conidae,Conus (Attenuiconus) attenuatus,,730524,0,0,1,0,0
21860,mollusca,gastropoda,neogastropoda,conidae,Conus (Attenuiconus) aureonimbosus,,754320,0,0,1,0,0
21861,mollusca,gastropoda,neogastropoda,conidae,Conus (Chelyconus) ermineus,,574413,0,0,1,0,0
21862,mollusca,gastropoda,neogastropoda,conidae,Conus (Dauciconus) amphiurgus,,576836,0,0,1,0,0
21863,mollusca,gastropoda,neogastropoda,conidae,Conus (Dauciconus) daucus,,576834,0,0,1,0,1
21864,mollusca,gastropoda,neogastropoda,conidae,Conus (Kellyconus) patae,,730547,0,0,1,0,0
21865,mollusca,gastropoda,neogastropoda,conidae,Conus (Lindaconus) spurius,,716253,0,0,1,0,1
23490,mollusca,gastropoda,neogastropoda,conidae,Conus adamsonii,,426289,0,0,0,1,0
21866,mollusca,gastropoda,neogastropoda,conidae,Conus amphiurgus,,429363,0,0,1,0,1
21868,mollusca,gastropoda,neogastropoda,conidae,Conus anabathrum,,760965,0,0,1,0,1
21869,mollusca,gastropoda,neogastropoda,conidae,Conus anabathrum anabathrum,,429079,0,0,1,0,0
21870,mollusca,gastropoda,neogastropoda,conidae,Conus anabathrum burryae,,429080,0,0,1,0,0
23491,mollusca,gastropoda,neogastropoda,conidae,Conus anemone,,426319,0,0,0,1,0
23492,mollusca,gastropoda,neogastropoda,conidae,Conus arangoi,,420201,0,0,0,1,1
18282,mollusca,gastropoda,neogastropoda,conidae,Conus attenuatus,,420203,0,1,0,1,0
18283,mollusca,gastropoda,neogastropoda,conidae,Conus aureonimbosus,,420204,0,1,1,1,0
21871,mollusca,gastropoda,neogastropoda,conidae,Conus biliosus parvulus,,760968,0,0,1,0,0
18284,mollusca,gastropoda,neogastropoda,conidae,Conus binghamae,,429330,0,1,0,0,0
21872,mollusca,gastropoda,neogastropoda,conidae,Conus brunneus,,426424,0,0,1,0,1
21874,mollusca,gastropoda,neogastropoda,conidae,Conus burryae,,429082,0,0,1,0,0
21875,mollusca,gastropoda,neogastropoda,conidae,Conus cancellatus,,576726,0,0,1,0,1
21876,mollusca,gastropoda,neogastropoda,conidae,Conus cancellatus cancellatus,,429315,0,0,1,0,0
21877,mollusca,gastropoda,neogastropoda,conidae,Conus capitaneus,,215525,0,0,1,0,1
21878,mollusca,gastropoda,neogastropoda,conidae,Conus caracteristicus,,426443,0,0,1,0,1
21879,mollusca,gastropoda,neogastropoda,conidae,Conus cardinalis,,426444,0,0,1,0,0
23493,mollusca,gastropoda,neogastropoda,conidae,Conus compressus,,429368,0,0,0,1,0
18286,mollusca,gastropoda,neogastropoda,conidae,Conus daucus,,420208,0,1,1,1,1
21881,mollusca,gastropoda,neogastropoda,conidae,Conus ermineus,,429219,0,0,1,0,1
21882,mollusca,gastropoda,neogastropoda,conidae,Conus erythraeensis,,215491,0,0,1,0,0
21883,mollusca,gastropoda,neogastropoda,conidae,Conus flamingo,,730583,0,0,1,0,0
21884,mollusca,gastropoda,neogastropoda,conidae,Conus flavescens,,730582,0,0,1,0,0
23494,mollusca,gastropoda,neogastropoda,conidae,Conus flavescens caribbaeus,,716247,0,0,0,1,0
21886,mollusca,gastropoda,neogastropoda,conidae,Conus furvus,,428130,0,0,1,0,1
18291,mollusca,gastropoda,neogastropoda,conidae,Conus glicksteini,,428136,0,1,0,0,0
23495,mollusca,gastropoda,neogastropoda,conidae,Conus gradatulus,,428140,0,0,0,1,0
21887,mollusca,gastropoda,neogastropoda,conidae,Conus gradatus,,428141,0,0,1,0,1
18292,mollusca,gastropoda,neogastropoda,conidae,Conus granulatus,,420211,0,1,1,1,0
18293,mollusca,gastropoda,neogastropoda,conidae,Conus harasewychi,,429441,0,1,0,0,0
23496,mollusca,gastropoda,neogastropoda,conidae,Conus havanensis,,420212,0,0,0,1,0
21888,mollusca,gastropoda,neogastropoda,conidae,Conus levistimpsoni,,715829,0,0,1,0,0
21889,mollusca,gastropoda,neogastropoda,conidae,Conus monachus,,215542,0,0,1,0,1
21890,mollusca,gastropoda,neogastropoda,conidae,Conus mus,,577306,0,0,1,0,1
18295,mollusca,gastropoda,neogastropoda,conidae,Conus patae,,420217,0,1,1,1,0
21892,mollusca,gastropoda,neogastropoda,conidae,Conus philippii,,577321,0,0,1,0,1
21893,mollusca,gastropoda,neogastropoda,conidae,Conus regius,,579470,0,0,1,0,1
21894,mollusca,gastropoda,neogastropoda,conidae,Conus regularis,,428264,0,0,1,0,0
23497,mollusca,gastropoda,neogastropoda,conidae,Conus riosi,,420221,0,0,0,1,0
18297,mollusca,gastropoda,neogastropoda,conidae,Conus sennottorum,,420222,0,1,0,1,0
21896,mollusca,gastropoda,neogastropoda,conidae,Conus spurius,,429909,0,0,1,0,1
21897,mollusca,gastropoda,neogastropoda,conidae,Conus spurius aureofasciatus,,429156,0,0,1,1,0
21898,mollusca,gastropoda,neogastropoda,conidae,Conus stanfieldi,,716260,0,0,1,0,0
21899,mollusca,gastropoda,neogastropoda,conidae,Conus stimpsoni,,576731,0,0,1,0,0
21901,mollusca,gastropoda,neogastropoda,conidae,Conus villepinii,,715849,0,0,1,0,1
18301,mollusca,gastropoda,neogastropoda,conidae,Conus ziczac,,428417,0,1,0,0,0
21902,mollusca,gastropoda,neogastropoda,conidae,Jaspidiconus jaspideus pealii,,581589,0,0,1,0,0
22420,mollusca,gastropoda,nudibranchia,corambidae,Corambe obscura,,156813,0,0,1,0,1
18882,mollusca,gastropoda,nudibranchia,corambidae,Corambe pacifica,,581642,0,1,0,0,1
18883,mollusca,gastropoda,nudibranchia,corambidae,Loy thompsoni,,535666,0,1,0,0,0
19119,mollusca,gastropoda,sacoglossa,costasiellidae,Costasiella nonatoi,,420580,0,1,0,1,1
19120,mollusca,gastropoda,sacoglossa,costasiellidae,Costasiella ocellifera,,420581,0,1,0,1,1
23498,mollusca,gastropoda,neogastropoda,costellariidae,Atlantilux exigua,,866426,0,0,0,1,0
23499,mollusca,gastropoda,neogastropoda,costellariidae,Atlantilux gemmata,,957169,0,0,0,1,0
18304,mollusca,gastropoda,neogastropoda,costellariidae,Atlantilux puella,,420084,0,1,1,0,0
21905,mollusca,gastropoda,neogastropoda,costellariidae,Latiromitra niveobabelis,,850590,0,0,1,0,0
21906,mollusca,gastropoda,neogastropoda,costellariidae,Mitromica foveata,,420080,0,0,1,1,0
18307,mollusca,gastropoda,neogastropoda,costellariidae,Mitromica gratiosa,,413818,0,1,0,0,0
18308,mollusca,gastropoda,neogastropoda,costellariidae,Nodicostellaria laterculata,,751952,0,1,0,0,0
21907,mollusca,gastropoda,neogastropoda,costellariidae,Pusia microzonias,,758847,0,0,1,0,0
21908,mollusca,gastropoda,neogastropoda,costellariidae,Vexillum albocinctum,,596885,0,0,1,1,0
23500,mollusca,gastropoda,neogastropoda,costellariidae,Vexillum articulatum,,596895,0,0,0,1,0
23501,mollusca,gastropoda,neogastropoda,costellariidae,Vexillum catenatum,,208311,0,0,0,1,0
21910,mollusca,gastropoda,neogastropoda,costellariidae,Vexillum cubanum,,754382,0,0,1,1,0
18310,mollusca,gastropoda,neogastropoda,costellariidae,Vexillum dermestinum,,754470,0,1,1,1,0
18311,mollusca,gastropoda,neogastropoda,costellariidae,Vexillum epiphaneum,,420082,0,1,1,1,0
23502,mollusca,gastropoda,neogastropoda,costellariidae,Vexillum gemmatum,,420083,0,0,0,1,0
18313,mollusca,gastropoda,neogastropoda,costellariidae,Vexillum histrio,,756933,0,1,1,1,0
23503,mollusca,gastropoda,neogastropoda,costellariidae,Vexillum puella,,420084,0,0,0,1,0
18314,mollusca,gastropoda,neogastropoda,costellariidae,Vexillum pulchellum,,420085,0,1,0,1,0
18316,mollusca,gastropoda,neogastropoda,costellariidae,Vexillum sykesi,,420087,0,1,0,1,0
18317,mollusca,gastropoda,neogastropoda,costellariidae,Vexillum trophonium,,533600,0,1,0,1,0
21911,mollusca,gastropoda,neogastropoda,costellariidae,Vexillum tusum,,758960,0,0,1,1,1
21912,mollusca,gastropoda,neogastropoda,costellariidae,Vexillum variatum,,420088,0,0,1,1,0
23726,mollusca,gastropoda,thecosomata,creseidae,Creseis clava,,605988,0,0,0,1,1
22484,mollusca,gastropoda,thecosomata,creseidae,Creseis conica,,390545,0,0,1,1,1
19183,mollusca,gastropoda,thecosomata,creseidae,Creseis virgula,,139035,0,1,1,1,1
19184,mollusca,gastropoda,thecosomata,creseidae,Hyalocylis striata,,139047,0,1,1,1,1
22485,mollusca,gastropoda,thecosomata,creseidae,Styliola subula,,750460,0,0,1,0,1
18884,mollusca,gastropoda,nudibranchia,cuthonidae,Abronica abronia,,581880,0,1,0,0,1
23696,mollusca,gastropoda,nudibranchia,cuthonidae,Cuthona albocrusta,,581881,0,0,0,1,0
18885,mollusca,gastropoda,nudibranchia,cuthonidae,Cuthona hamanni,,548009,0,1,0,0,0
18886,mollusca,gastropoda,nudibranchia,cuthonidae,Cuthona phoenix,,548325,0,1,0,0,0
18887,mollusca,gastropoda,nudibranchia,cuthonidae,Cuthona rolleri,,581886,0,1,0,0,0
18888,mollusca,gastropoda,nudibranchia,cuthonidae,Cuthona tina,,532258,0,1,0,0,0
18889,mollusca,gastropoda,nudibranchia,cuthonidae,Cuthonella cocoachroma,,548328,0,1,0,0,1
18890,mollusca,gastropoda,nudibranchia,cuthonidae,Cuthonella concinna,,141618,0,1,0,0,1
18891,mollusca,gastropoda,nudibranchia,cuthonidae,Cuthonella punicea,,548007,0,1,0,0,0
18892,mollusca,gastropoda,nudibranchia,cuthonidae,Diaphoreolis lagunae,,581885,0,1,0,0,0
18893,mollusca,gastropoda,nudibranchia,cuthonidae,Diaphoreolis viridis,,141636,0,1,0,0,1
18894,mollusca,gastropoda,nudibranchia,cuthonidae,Tenellia albocrusta,,581881,0,1,1,0,0
18895,mollusca,gastropoda,nudibranchia,cuthonidae,Tenellia flavovulta,,581883,0,1,0,0,0
18896,mollusca,gastropoda,nudibranchia,cuthonidae,Tenellia fulgens,,581884,0,1,0,0,0
18897,mollusca,gastropoda,nudibranchia,cuthonidae,Tenellia pustulata,,141632,0,1,0,0,0
18898,mollusca,gastropoda,nudibranchia,cuthonidae,Trinchesia caerulea,,141617,0,1,0,0,0
18899,mollusca,gastropoda,nudibranchia,cuthonidae,Trinchesia virens,,581888,0,1,0,0,0
23727,mollusca,gastropoda,thecosomata,cuvierinidae,Cuvierina atlantica,,246649,0,0,0,1,1
22486,mollusca,gastropoda,thecosomata,cuvierinidae,Cuvierina columnella,,754640,0,0,1,0,1
17353,mollusca,gastropoda,cephalaspidea,cylichnidae,Cylichna alba,,139474,0,1,1,1,1
17354,mollusca,gastropoda,cephalaspidea,cylichnidae,Cylichna attonsa,,581401,0,1,1,1,1
21254,mollusca,gastropoda,cephalaspidea,cylichnidae,Cylichna biplicata,,719085,0,0,1,0,0
21255,mollusca,gastropoda,cephalaspidea,cylichnidae,Cylichna cylindracea,,139476,0,0,1,1,1
21256,mollusca,gastropoda,cephalaspidea,cylichnidae,Cylichna dalli,,532715,0,0,1,1,0
17356,mollusca,gastropoda,cephalaspidea,cylichnidae,Cylichna diegensis,,581402,0,1,1,1,1
17357,mollusca,gastropoda,cephalaspidea,cylichnidae,Cylichna eburnea,,160061,0,1,1,1,0
17358,mollusca,gastropoda,cephalaspidea,cylichnidae,Cylichna gouldii,,160060,0,1,1,1,0
17359,mollusca,gastropoda,cephalaspidea,cylichnidae,Cylichna nucleola,,581403,0,1,0,0,0
23301,mollusca,gastropoda,cephalaspidea,cylichnidae,Cylichna pumila,,874177,0,0,0,1,0
21257,mollusca,gastropoda,cephalaspidea,cylichnidae,Cylichna verrillii,,420537,0,0,1,1,0
21258,mollusca,gastropoda,cephalaspidea,cylichnidae,Cylichna vortex,,156650,0,0,1,1,0
21259,mollusca,gastropoda,cephalaspidea,cylichnidae,Cylichnella bidentata,,420538,0,0,1,1,0
21261,mollusca,gastropoda,cephalaspidea,cylichnidae,Cylichnella oryza,,761119,0,0,1,0,0
23302,mollusca,gastropoda,cephalaspidea,cylichnidae,Cylichnoides occultus,,884604,0,0,0,1,0
19121,mollusca,gastropoda,sacoglossa,cylindrobullidae,Cylindrobulla beauii,,420554,0,1,1,1,1
23716,mollusca,gastropoda,sacoglossa,cylindrobullidae,Cylindrobulla gigas,,420555,0,0,0,1,0
22487,mollusca,gastropoda,thecosomata,cymbuliidae,Corolla calceola,,719617,0,0,1,0,0
19188,mollusca,gastropoda,thecosomata,cymbuliidae,Corolla intermedia,,532664,0,1,0,0,0
19189,mollusca,gastropoda,thecosomata,cymbuliidae,Corolla ovata,,420559,0,1,0,1,0
19190,mollusca,gastropoda,thecosomata,cymbuliidae,Corolla spectabilis,,139492,0,1,1,1,1
23728,mollusca,gastropoda,thecosomata,cymbuliidae,Cymbulia parvidentata,,139493,0,0,0,1,0
19191,mollusca,gastropoda,thecosomata,cymbuliidae,Cymbulia peronii,,139494,0,1,0,1,0
19192,mollusca,gastropoda,thecosomata,cymbuliidae,Gleba cordata,,139496,0,1,0,1,1
21391,mollusca,gastropoda,littorinimorpha,cypraeidae,Erosaria acicularis,,573903,0,0,1,0,1
23343,mollusca,gastropoda,littorinimorpha,cypraeidae,Erosaria cernica,,527781,0,0,0,1,1
23344,mollusca,gastropoda,littorinimorpha,cypraeidae,Erosaria spurca,,139497,0,0,0,1,1
23345,mollusca,gastropoda,littorinimorpha,cypraeidae,Luria cinerea,,390557,0,0,0,1,1
21395,mollusca,gastropoda,littorinimorpha,cypraeidae,Lyncina schilderorum,,575037,0,0,1,0,1
21396,mollusca,gastropoda,littorinimorpha,cypraeidae,Macrocypraea cervus,,578044,0,0,1,0,1
21398,mollusca,gastropoda,littorinimorpha,cypraeidae,Macrocypraea zebra,,719922,0,0,1,0,1
21399,mollusca,gastropoda,littorinimorpha,cypraeidae,Monetaria moneta,,216874,0,0,1,0,1
21401,mollusca,gastropoda,littorinimorpha,cypraeidae,Neobernaya spadicea,,580675,0,0,1,0,1
21402,mollusca,gastropoda,littorinimorpha,cypraeidae,Propustularia surinamensis,,719923,0,0,1,0,1
21404,mollusca,gastropoda,littorinimorpha,cypraeidae,Pseudozonaria annettae,,580704,0,0,1,0,1
21913,mollusca,gastropoda,neogastropoda,cystiscidae,Canalispira kerni,,457416,0,0,1,1,0
21914,mollusca,gastropoda,neogastropoda,cystiscidae,Canalispira minor,,557332,0,0,1,0,0
18319,mollusca,gastropoda,neogastropoda,cystiscidae,Cystiscus politus,,580976,0,1,0,0,0
23504,mollusca,gastropoda,neogastropoda,cystiscidae,Cystiscus truncatus,,532722,0,0,0,1,0
23505,mollusca,gastropoda,neogastropoda,cystiscidae,Gibberula catenata,,420128,0,0,0,1,0
23506,mollusca,gastropoda,neogastropoda,cystiscidae,Gibberula dulcis,,581781,0,0,0,1,0
23507,mollusca,gastropoda,neogastropoda,cystiscidae,Gibberula fluctuata,,420129,0,0,0,1,0
23508,mollusca,gastropoda,neogastropoda,cystiscidae,Gibberula olivai,,390495,0,0,0,1,0
21916,mollusca,gastropoda,neogastropoda,cystiscidae,Gibberula pfeifferi,,420131,0,0,1,1,0
21918,mollusca,gastropoda,neogastropoda,cystiscidae,Gibberula subtrigona,,575051,0,0,1,0,0
21919,mollusca,gastropoda,neogastropoda,cystiscidae,Granula minor,,575049,0,0,1,1,0
23509,mollusca,gastropoda,neogastropoda,cystiscidae,Inbiocystiscus faroi,,396623,0,0,0,1,0
23510,mollusca,gastropoda,neogastropoda,cystiscidae,Intelcystiscus gordonmoorei,,420134,0,0,0,1,0
23511,mollusca,gastropoda,neogastropoda,cystiscidae,Osvaldoginella gomezi,,420145,0,0,0,1,0
21920,mollusca,gastropoda,neogastropoda,cystiscidae,Persicula interruptolineata,,533267,0,0,1,0,0
23512,mollusca,gastropoda,neogastropoda,cystiscidae,Persicula persicula,,224729,0,0,0,1,0
18323,mollusca,gastropoda,neogastropoda,cystiscidae,Persicula pulcherrima,,517285,0,1,1,1,0
18324,mollusca,gastropoda,neogastropoda,cystiscidae,Plesiocystiscus jewettii,,550091,0,1,1,0,0
18325,mollusca,gastropoda,neogastropoda,cystiscidae,Plesiocystiscus myrmecoon,,580979,0,1,0,1,0
18326,mollusca,gastropoda,neogastropoda,cystiscidae,Plesiocystiscus politulus,,550096,0,1,0,1,1
18900,mollusca,gastropoda,nudibranchia,dendrodorididae,Cariopsilla pharpa,,156711,0,1,1,0,0
18901,mollusca,gastropoda,nudibranchia,dendrodorididae,Dendrodoris fulva,,537023,0,1,1,0,0
18902,mollusca,gastropoda,nudibranchia,dendrodorididae,Dendrodoris krebsii,,420607,0,1,1,1,0
18903,mollusca,gastropoda,nudibranchia,dendrodorididae,Dendrodoris nigromaculata,,537029,0,1,0,0,0
18904,mollusca,gastropoda,nudibranchia,dendrodorididae,Dendrodoris warta,,420608,0,1,1,1,0
18905,mollusca,gastropoda,nudibranchia,dendrodorididae,Doriopsilla albopunctata,,537019,0,1,1,1,0
22421,mollusca,gastropoda,nudibranchia,dendrodorididae,Doriopsilla pharpa,,537049,0,0,1,0,0
22422,mollusca,gastropoda,nudibranchia,dendrodorididae,Doriopsilla rowena,,537021,0,0,1,1,0
18906,mollusca,gastropoda,nudibranchia,dendronotidae,Dendronotus albopunctatus,,548241,0,1,0,0,1
18908,mollusca,gastropoda,nudibranchia,dendronotidae,Dendronotus albus,,548242,0,1,1,1,1
18909,mollusca,gastropoda,nudibranchia,dendronotidae,Dendronotus dalli,,156709,0,1,0,0,1
22423,mollusca,gastropoda,nudibranchia,dendronotidae,Dendronotus elegans,,156710,0,0,1,1,0
22424,mollusca,gastropoda,nudibranchia,dendronotidae,Dendronotus frondosus,,845522,0,0,1,0,1
18911,mollusca,gastropoda,nudibranchia,dendronotidae,Dendronotus iris,,548245,0,1,1,0,1
18912,mollusca,gastropoda,nudibranchia,dendronotidae,Dendronotus robustus,,139525,0,1,1,1,1
18913,mollusca,gastropoda,nudibranchia,dendronotidae,Dendronotus rufus,,548243,0,1,0,0,0
18914,mollusca,gastropoda,nudibranchia,dendronotidae,Dendronotus subramosus,,548244,0,1,1,1,0
22425,mollusca,gastropoda,nudibranchia,dendronotidae,Dendronotus venustus,,548249,0,0,1,0,1
23729,mollusca,gastropoda,thecosomata,desmopteridae,Desmopterus gardineri,,420560,0,0,0,1,0
19193,mollusca,gastropoda,thecosomata,desmopteridae,Desmopterus pacificus,,578286,0,1,0,0,1
19194,mollusca,gastropoda,thecosomata,desmopteridae,Desmopterus papilio,,139542,0,1,0,1,0
21093,mollusca,gastropoda,[unassigned] caenogastropoda,dialidae,Pseudodiala acuta,,716752,0,0,1,0,0
17361,mollusca,gastropoda,cephalaspidea,diaphanidae,Diaphana californica,,509649,0,1,1,1,0
21262,mollusca,gastropoda,cephalaspidea,diaphanidae,Diaphana floridana,,510040,0,0,1,0,0
21263,mollusca,gastropoda,cephalaspidea,diaphanidae,Diaphana globosa,,139552,0,0,1,1,0
21264,mollusca,gastropoda,cephalaspidea,diaphanidae,Diaphana lottae,,509651,0,0,1,0,0
21265,mollusca,gastropoda,cephalaspidea,diaphanidae,Diaphana minuta,,156063,0,0,1,0,1
21095,mollusca,gastropoda,[unassigned] caenogastropoda,diastomatidae,Bittiolum alternatum,,473174,0,0,1,0,0
21096,mollusca,gastropoda,[unassigned] caenogastropoda,diastomatidae,Bittiolum varium,,473182,0,0,1,0,0
18915,mollusca,gastropoda,nudibranchia,dironidae,Dirona albolineata,,581837,0,1,1,1,1
18916,mollusca,gastropoda,nudibranchia,dironidae,Dirona pellucida,,581838,0,1,0,0,0
18917,mollusca,gastropoda,nudibranchia,dironidae,Dirona picta,,558927,0,1,1,0,0
18918,mollusca,gastropoda,nudibranchia,discodorididae,â€œMontereinaâ€ branneri,,420599,0,1,1,0,0
18919,mollusca,gastropoda,nudibranchia,discodorididae,â€œMontereinaâ€ greeleyi,,579053,0,1,0,0,0
18920,mollusca,gastropoda,nudibranchia,discodorididae,Atagema alba,,593367,0,1,0,0,0
18921,mollusca,gastropoda,nudibranchia,discodorididae,Baptodoris mimetica,,581822,0,1,0,0,0
23697,mollusca,gastropoda,nudibranchia,discodorididae,Diaulula alba,,420596,0,0,0,1,0
23698,mollusca,gastropoda,nudibranchia,discodorididae,Diaulula farmersi,,420597,0,0,0,1,0
23699,mollusca,gastropoda,nudibranchia,discodorididae,Diaulula greeleyi,,420598,0,0,0,1,0
18922,mollusca,gastropoda,nudibranchia,discodorididae,Diaulula lentiginosa,,579066,0,1,0,0,0
18923,mollusca,gastropoda,nudibranchia,discodorididae,Diaulula phoca,,579099,0,1,0,0,0
18924,mollusca,gastropoda,nudibranchia,discodorididae,Diaulula sandiegensis,,536817,0,1,1,0,1
18925,mollusca,gastropoda,nudibranchia,discodorididae,Discodoris alba,,578937,0,1,0,0,0
22426,mollusca,gastropoda,nudibranchia,discodorididae,Discodoris ketos,,575000,0,0,1,0,0
18926,mollusca,gastropoda,nudibranchia,discodorididae,Discodoris mortenseni,,579082,0,1,0,0,0
18927,mollusca,gastropoda,nudibranchia,discodorididae,Discodoris purcina,,532748,0,1,0,0,0
18928,mollusca,gastropoda,nudibranchia,discodorididae,Geitodoris heathi,,579047,0,1,1,0,1
18929,mollusca,gastropoda,nudibranchia,discodorididae,Geitodoris immunda,,420600,0,1,0,1,0
22428,mollusca,gastropoda,nudibranchia,discodorididae,Geitodoris pusae,,748419,0,0,1,0,0
18932,mollusca,gastropoda,nudibranchia,discodorididae,Jorunna pardus,,534401,0,1,1,1,0
22429,mollusca,gastropoda,nudibranchia,discodorididae,Jorunna spazzola,,420601,0,0,1,1,0
18933,mollusca,gastropoda,nudibranchia,discodorididae,Montereina nobilis,,581820,0,1,1,0,0
22430,mollusca,gastropoda,nudibranchia,discodorididae,Peltodoris nobilis,,579084,0,0,1,0,1
18934,mollusca,gastropoda,nudibranchia,discodorididae,Platydoris angustipes,,420602,0,1,1,1,0
18935,mollusca,gastropoda,nudibranchia,discodorididae,Platydoris macfarlandi,,581826,0,1,0,0,0
18936,mollusca,gastropoda,nudibranchia,discodorididae,Rostanga pulchra,,533391,0,1,1,1,1
23700,mollusca,gastropoda,nudibranchia,discodorididae,Sclerodoris prea,,533411,0,0,0,1,0
18938,mollusca,gastropoda,nudibranchia,discodorididae,Sclerodoris tanya,,581806,0,1,0,0,0
23701,mollusca,gastropoda,nudibranchia,discodorididae,Sclerodoris worki,,420603,0,0,0,1,0
18940,mollusca,gastropoda,nudibranchia,discodorididae,Taringa aivica,,575692,0,1,1,1,0
18941,mollusca,gastropoda,nudibranchia,discodorididae,Taringa telopia,,533466,0,1,0,0,0
18942,mollusca,gastropoda,nudibranchia,discodorididae,Thordisa bimaculata,,581824,0,1,0,0,0
22431,mollusca,gastropoda,nudibranchia,discodorididae,Thordisa diuda,,181231,0,0,1,1,0
18943,mollusca,gastropoda,nudibranchia,discodorididae,Thordisa rubescens,,581825,0,1,1,0,0
18944,mollusca,gastropoda,nudibranchia,dorididae,Aphelodoris antillensis,,420595,0,1,1,1,0
18945,mollusca,gastropoda,nudibranchia,dorididae,Conualevia alba,,575063,0,1,1,0,0
18946,mollusca,gastropoda,nudibranchia,dorididae,Diaulula odonoghuei,,581812,0,1,0,0,0
23702,mollusca,gastropoda,nudibranchia,dorididae,Doris bicolor,,139617,0,0,0,1,0
18948,mollusca,gastropoda,nudibranchia,dorididae,Doris kyolis,,581814,0,1,0,0,0
22432,mollusca,gastropoda,nudibranchia,dorididae,Doris montereyensis,,581816,0,0,1,0,1
22433,mollusca,gastropoda,nudibranchia,dorididae,Doris odhneri,,581817,0,0,1,0,0
18951,mollusca,gastropoda,nudibranchia,dorididae,Doris verrucosa,,139623,0,1,1,1,0
22434,mollusca,gastropoda,nudibranchia,dorididae,Geitodoris planata,,748465,0,0,1,0,0
18952,mollusca,gastropoda,nudibranchia,dotidae,Doto amyra,,575069,0,1,1,0,1
18953,mollusca,gastropoda,nudibranchia,dotidae,Doto caramella,,532764,0,1,0,0,0
18954,mollusca,gastropoda,nudibranchia,dotidae,Doto chica,,420621,0,1,0,1,0
18955,mollusca,gastropoda,nudibranchia,dotidae,Doto columbiana,,581833,0,1,0,1,1
18956,mollusca,gastropoda,nudibranchia,dotidae,Doto coronata,,139631,0,1,1,1,1
18957,mollusca,gastropoda,nudibranchia,dotidae,Doto divae,,420622,0,1,1,1,0
18958,mollusca,gastropoda,nudibranchia,dotidae,Doto formosa,,156742,0,1,1,0,0
